ID,SMILES,MW,HBA,HBD,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,t-SNE-1,t-SNE-2,UMAP-1,UMAP-2,PC-1(6%),PC-2(4%),FDA,COCONUT,Fragments
1S6_cov,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,401.104541708,6,2,1.8953199999999997,112.74,0.3684210526315789,4,9,4,-58.511013,-23.939081,7.7552137,0.07601771,-0.4164807508848904,0.1007960457091303,DB00713,CNP0340938.2,0
1QL_cov,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,427.050791884,8,3,0.09860000000000069,148.26,0.375,3,12,7,-45.49426,-32.894978,7.794918,1.6266807,0.08716993386735948,0.03440271281362942,DB01331,CNP0335039.2,0
0Z6_cov,C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl)N,500.2302665960001,5,5,0.6302000000000036,165.69,0.36,2,10,14,-14.423147,-40.145653,3.010327,7.438708,1.0650829011381229,-2.0376693403232373,0,0,0
OC0_cov,B([C@H](CN1C=C(N=N1)C(=O)O)NC(=O)CSC2=NN=C(S2)N)(O)O,373.04343888399995,12,5,-2.3008999999999986,189.37,0.3333333333333333,2,15,8,3.4935775,-15.307739,4.6521077,5.7417026,-0.5003002471671372,-1.2401376411837108,0,0,0
MOV_cov,C[C@H]1CN(CCN1C2=NC(=O)N(C3=NC(=C(C=C32)F)C4=C(C=CC=C4F)O)C5=C(C=CN=C5C(C)C)C)C(=O)C=C,560.2347452600001,8,1,4.4814200000000035,104.44999999999999,0.3,5,11,5,20.302858,60.927853,9.667037,8.071256,-0.45578991826769244,2.725062231177231,DB15569,0,0
JPP_cov,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,517.1631192039999,7,3,-0.24029999999999757,156.42999999999998,0.4782608695652174,4,13,6,-57.298367,-26.387604,7.8525205,0.32467955,0.8025092328215947,-0.031748629248375605,DB00319,CNP0336959.2,0
FFQ_cov,C[C@H]1[C@H](O1)P(=O)(O)O,138.008195334,2,2,-0.09110000000000007,70.06,1.0,1,5,1,-49.9639,23.818506,5.2613444,2.2961986,-1.4285222168623777,-1.2535256290183312,DB00828,CNP0249517.2,0
F2P_cov,C([C@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O)OP(=O)(O)O,339.99604914799994,8,7,-3.1432,211.27999999999997,0.8333333333333334,0,14,9,-49.090633,-0.89826447,2.9607754,1.6459321,-0.9714964807815303,-1.988245056931234,0,CNP0313612.1,0
E6C_cov,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1[C@@H](O1)C(=O)O,314.18417193199997,4,3,0.5316000000000012,108.03000000000002,0.8,1,7,9,-20.777046,-26.958735,3.8071468,7.445328,1.19648289887523,-2.1026705783460127,0,0,0
DHK_cov,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O,190.04773804,5,4,-2.1131999999999995,115.06000000000002,0.7142857142857143,1,6,1,-37.277996,22.204184,5.481035,2.8038738,-1.0512637191808525,-0.5066503261141718,0,CNP0265441.1,0
DCW_cov,C1CCC(CC1)NC(=O)NC2CCCCC2,224.188863388,1,2,2.9510000000000014,41.13,0.9230769230769231,2,3,2,-21.238382,16.410215,5.5819917,4.9361444,-0.5660322706040172,-0.1921659032187012,0,CNP0081659.0,Frag011
CED_cov,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CS3)C(=O)O)C[N+]4=CC=CC=C4,416.07332447608997,5,2,1.0168999999999988,90.59,0.2631578947368421,4,9,6,-45.96199,-31.578201,8.02774,1.4333931,-0.17181030509048537,-0.025856559118240616,DB09008,0,0
BZB_cov,B(C1=CC2=CC=CC=C2S1)(O)O,178.025980864,3,2,0.5810999999999997,40.46,0.0,2,4,1,-8.469955,11.070119,7.8828697,2.9169674,-1.796631323914368,-0.4343267305575423,0,CNP0568164.0,Frag012
A1BFE_cov,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]3CC2=C(C=CC=C2)CN3C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F,521.2249891,5,3,1.5676800000000002,131.4,0.56,3,12,6,32.239246,-66.20905,-2.685368,4.269164,2.683970194501247,1.359071748763462,0,0,0
A1AEQ_cov,C/C(=C\C=O)/C1=CC=C(S1)C2=CC=C(C=C2)N(C)C,271.103085164,3,0,4.083300000000004,20.310000000000002,0.1875,2,3,4,-18.129713,64.46269,9.390081,2.8950934,-1.5009923778700518,0.21338178555337117,0,0,0
4EY_cov,C1=C(C=[N+](C=C1C(=O)S)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)S,411.9920361100898,7,6,-1.1574,154.47,0.4166666666666667,2,13,6,-67.30136,37.8795,3.4589682,-0.13815427,-1.365511968991514,-1.0899487765847524,0,0,0
XY2_cov,CN(CCN(C)C(=O)CI)C1=CC=C(C2=NON=C12)[N+](=O)[O-],419.009051928,7,0,1.4606,105.61000000000001,0.4166666666666667,2,10,6,-11.41423,26.086782,6.699082,4.154937,-1.3631146739488165,-0.25798954910180916,0,0,0
U5P_1_cov,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)I,449.93251459399994,8,5,-2.1302999999999996,171.31,0.5555555555555556,2,13,4,-63.339455,39.64755,3.4635687,-0.73323107,-1.075559571976336,-0.4679415818273479,0,0,0
SM2_cov,B([C@H](C1=CC(=CC=C1)C(=O)O)NC(=O)CC2=CC=CS2)(O)O,319.06857394799994,5,4,0.8582999999999998,106.86000000000001,0.14285714285714285,2,8,6,5.5817833,-16.775175,4.5915256,6.113108,-0.5720509541735962,-0.9675115410916598,0,CNP0604428.1,0
RN2_cov,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,362.22055744,4,2,3.2014000000000014,84.50000000000001,0.55,1,6,11,1.3001971,-49.811443,1.3077987,6.5001774,2.7482722284431373,-1.4173162172029088,0,0,0
RB6_cov,C1CNC[C@@H]1N2CC/C(=C\C3=C(N4[C@@H]([C@@H](C4=O)NC(=O)/C(=N/O)/C5=NSC(=N5)N)SC3)C(=O)O)/C2=O,534.110372424,12,5,-1.4421999999999957,203.44,0.45,5,16,6,-47.287045,-26.353846,8.389425,0.9505648,0.3442112388572951,1.192150072434761,DB04918,CNP0139831.1,0
PXL_cov,CC1=NC=C(C(=C1O)C=O)CO,167.058243148,4,2,0.40042000000000005,70.42,0.25,1,4,2,-57.549316,4.748157,4.61351,2.0910006,-1.4395287104262622,-0.2960957615604973,0,CNP0119632.0,0
PBC_cov,B(C1=CC=CC=C1)(O)O,122.053909864,2,2,-0.6335999999999999,40.46,0.0,1,3,1,-5.9511547,13.250103,7.601464,3.1557722,-1.6479660734223978,-0.8667422360610725,0,CNP0209672.0,Frag013
PA0_cov,C1=CC=C(C=C1)[As]=O,167.95563628000002,1,0,0.36159999999999987,17.07,0.0,1,2,1,1.0910188,21.970152,7.659198,4.7107916,-1.6395230499022744,-0.5768262572765976,0,0,Frag014
NDU_cov,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)[N+](=O)[O-])COP(=O)(O)O)O,353.0260302139999,9,4,-1.7974999999999997,194.22,0.5555555555555556,2,14,5,-58.683315,40.30894,3.5814235,-0.18203197,-0.619313581233586,-0.1896934520477664,0,0,0
MNB_2_cov,C1=CC(=C(C=C1S)C(=O)O)[N+](=O)[O-],198.99392864,4,2,1.5817000000000003,80.44,0.0,1,6,2,-12.559865,27.955517,7.1337395,3.4999888,-1.8170934809533643,-0.7390785755700319,0,CNP0485474.0,0
LBF_cov,CC/C(=C/[C@H](C)C/C=C/C(=C/[C@@H](C)C(=O)[C@@H](C)[C@@H]([C@@H](C)C/C(=C/C(=O)O)/C)O)/C)/C=C/[C@H]1[C@H](C=CC(=O)O1)C,540.3450892559999,5,2,6.784700000000008,100.90000000000002,0.5454545454545454,1,6,15,-33.425217,14.909116,4.7246785,3.4214456,0.5381587184795763,-0.7026265273399488,0,CNP0245698.1,0
JIZ_cov,C[C@H]1C2=NC(=CS2)C(=O)N[C@H](C3=NC(=CS3)C(=O)N[C@H](C4=NC(=CS4)C(=O)N1)C)CS,494.032322436,10,4,2.752400000000001,125.97,0.3333333333333333,4,13,1,3.059789,22.793219,6.738527,4.443551,-0.7579523712070186,-0.11148900011462978,0,0,0
I70_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C(=O)N)C,548.332233128,6,5,0.047200000000006626,179.8,0.7777777777777778,3,12,8,32.700638,-71.822426,-2.4693973,3.8359768,3.075181048667797,0.5522886707311093,0,0,0
GAU_1_cov,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)[C@@]1(CO1)C)NC(=O)[C@@H]2CCCN2C(=O)C,397.18490020400003,6,3,-0.7903999999999969,145.41,0.7222222222222222,2,10,9,-25.036076,-52.656586,1.7342921,9.088498,1.7439755056366166,-1.3404141483506151,0,0,0
EEY_cov,C1=CC(=C(C=C1[N+](=O)[O-])C(=O)NC2=CC=NC=C2)Cl,277.025418796,4,1,2.895500000000001,85.13,0.0,2,7,3,31.617151,18.617346,10.379117,4.4301305,-1.6387623010781005,0.19149868982162488,0,0,0
DJK_cov,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,368.0272731360001,4,2,4.2604000000000015,66.91,0.0,3,6,4,47.831524,48.43529,10.971261,6.1754675,-1.6452451253378735,1.9508254653514145,0,CNP0502809.0,0
DBC_cov,C1[C@H]2[C@H](CSS1)OC(=O)O2,177.975836052,5,0,1.2854,35.53,0.8,2,5,0,-19.96895,20.182976,5.8745174,3.5152125,-1.1506934941028926,-0.4913078715597394,0,0,0
CF0_3_cov,C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)CF)NC(=O)[C@H](C(C)C)NC(=O)OCC1=CC=CC=C1,453.19112845599994,6,4,0.9402000000000013,150.89999999999998,0.47619047619047616,1,11,12,-5.893662,-51.79699,1.620563,7.0313044,1.6294040932027354,-1.780209063871611,0,0,0
BGC_5_cov,C1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](CO[C@@H]([C@@H]2O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O)CO)O)O)O)O)O,444.1479055759998,14,9,-6.294799999999991,228.21999999999997,1.0,3,14,5,-63.314255,28.267145,4.866404,0.095389724,-1.2289021841617227,-1.4245763786366423,0,0,0
8VY_cov,C1=CC(=CC(=C1)CBr)CBr,261.899274456,0,0,3.4764000000000017,0.0,0.25,1,2,2,3.5243351,16.59382,6.7713385,5.2301636,-1.5027302246219252,-0.7168829208566666,0,0,0
5GP_cov,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,363.05799903800005,10,6,-2.569699999999999,206.04000000000002,0.5,3,14,4,-65.51531,43.910282,3.1467695,-0.9574958,-1.1772563786279209,-0.2932119135295947,0,CNP0513947.1,0
29N_cov,C=CC(=O)N1CN(CN(C1)C(=O)C=C)C(=O)C=C,249.11134134,3,0,-0.08369999999999966,60.93000000000001,0.25,1,6,3,29.546875,48.793236,9.503927,7.021355,-1.5269546443737607,0.7900504424800581,0,0,0
0QE_3_cov,C[C@@H](C(=O)CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)CCC(=O)OC,474.18812701199994,7,3,-0.7473999999999956,150.98,0.7,1,12,11,-13.472761,-33.59277,2.7396882,9.186144,1.2925084897911736,-0.6426130578235714,0,0,0
ZXM_cov,B([C@H](CN1C=C(N=N1)C(=O)O)NC(=O)CC2=CC=CS2)(O)O,324.069970916,8,4,-1.2226999999999995,137.57000000000002,0.2727272727272727,2,11,7,3.954057,-15.789227,4.353622,6.083313,-0.5115686341984849,-0.9351846508998773,0,0,0
XNV_cov,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC#C)N2C=CC=C(C2=O)NC(=O)C3=NOC(=C3)C,523.206698268,9,3,1.0917200000000005,161.63,0.38461538461538464,3,12,11,-7.28477,-84.74048,-3.9142566,6.919402,2.9472174344070003,1.8895907180689784,0,0,0
VSZ_cov,CC[C@H](C)[C@@H](C(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]1[C@@H](C(=O)O1)C(C)C,370.21038667999994,5,3,0.940300000000001,121.8,0.7777777777777778,1,8,9,-15.680035,-21.932945,3.4429867,6.332776,0.6595166467661687,-1.5422535497150498,0,0,0
U5P_4_cov,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,324.035866626,8,5,-2.734899999999999,171.31,0.5555555555555556,2,12,4,-64.07011,40.522415,3.478238,-0.6496301,-0.9299700170564124,-0.5435874241432168,0,CNP0223612.2,0
SA2_cov,C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)COC(=O)CCCC(=O)O,363.06240212399996,7,2,-1.0167999999999986,155.35,0.6923076923076923,2,11,7,-53.156467,-15.901865,6.059959,2.0164518,-0.2827060718811809,-0.8551854751016655,0,0,0
R28_cov,CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,585.306352728,10,2,5.075000000000004,113.84999999999998,0.3125,4,11,12,61.346058,53.05275,12.02675,6.8676496,-0.5144404171245257,2.397328514303786,DB16390,0,0
PBP_1_cov,C1=CC(=CC=C1C(=O)CBr)Br,275.878539012,1,0,3.026700000000001,17.07,0.125,1,3,2,5.6998477,7.694433,6.3736076,5.4803143,-1.4194037651895435,-0.7370593248661139,0,CNP0077206.0,0
ODN_cov,CC1(CC[C@@H]([C@]23[C@@H]1[C@@H]([C@]([C@]45[C@H]2CC[C@H]([C@H]4O)C(=C)C5=O)(OC3)O)O)O)C,364.1885886159999,6,4,0.37560000000000004,107.22000000000001,0.85,6,6,0,-23.402601,19.30949,5.8209434,3.3812997,-0.5737370262394026,0.07794347399104164,0,CNP0260036.22,0
NOL_1_cov,C[C@H]([C@@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)OCC3=CC=CC=C3)OC(C)(C)C,600.352299876,7,4,3.150100000000003,151.92999999999998,0.65625,3,11,14,1.0222496,-77.92193,-3.0293741,6.697836,5.02245423835196,0.7328486495234032,0,0,0
NFF_cov,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,414.1249428039999,5,2,2.4837999999999996,95.94000000000001,0.38095238095238093,4,8,5,-57.415756,-23.097649,7.897144,0.0997639,-0.1770623402409639,-0.09638969188795855,DB00607,CNP0340714.2,0
ME7_cov,C1=CC(=O)N(C1=O)CCN2C(=O)C=CC2=O,220.048406736,4,0,-1.1635999999999995,74.76,0.2,2,6,3,6.9517226,21.887558,6.8486223,4.716536,-1.5016413118795937,-0.6287883143370211,0,0,0
MAY_cov,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC[P@](=O)(OC)F,370.24369524199994,2,0,7.941100000000007,26.3,0.6190476190476191,0,4,16,-35.43952,2.6057646,3.6771529,2.8162756,-1.2421498407701572,-1.2577847219929619,0,0,0
L0S_cov,CCN(CC)/C(=N\[P@@](=O)(OC)F)/C,210.09334260199998,2,0,2.4706,41.900000000000006,0.8571428571428571,0,6,4,-27.15218,7.2676163,4.8874907,3.4657948,-1.3141756460432439,-1.374320480490243,0,0,0
K85_cov,CC(C)OC(=O)/C=C/N1C=NC(=N1)C2=CC(=CC(=C2)OC)C(F)(F)F,355.114376032,6,0,3.394800000000002,66.24000000000001,0.3125,2,9,5,-21.543695,57.01389,6.471404,2.7825248,-0.8272461647501914,0.5992397178945148,0,0,0
HDS_cov,CCCCCCCCCCCCCCCCS(=O)(=O)F,308.218529516,2,0,5.767000000000006,34.14,1.0,0,4,15,-30.03065,1.1009367,4.059519,3.2555954,-1.3935956964877092,-1.6036503364981414,0,0,0
GOA_cov,C(=O)C(=O)O,74.00039392400001,2,1,-0.7301,54.370000000000005,0.0,0,3,1,-15.648553,5.9965105,5.817518,3.526284,-1.579941427589762,-1.1064533285359077,0,CNP0571230.0,Frag015
GEH_cov,CC(C)(C(=O)NCCSSCCN(C)C)OC1=CC=C(C=C1)Cl,376.10459772,5,1,3.556600000000002,41.57000000000001,0.5625,1,7,10,53.874958,-12.612524,8.17126,10.796412,-0.7445262983034667,-0.1994597218969285,0,0,0
G85_cov,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](COC(C)(C)C)NC(=O)OCC3=CC=CC=C3,650.331564432,8,4,2.9543000000000044,161.15999999999997,0.45714285714285713,3,12,16,-6.056489,-80.26076,-4.181583,6.739315,4.690442571815897,0.49675754791058674,0,0,0
ETM_cov,C[N+](C)(C)CCSS(=O)(=O)C,198.06169717209,3,0,0.3854000000000002,34.14,1.0,0,5,4,-20.937244,8.171306,4.955092,3.8632145,-1.3256289479476637,-1.2636828924129813,0,0,0
EDO_cov,C(C=O)[C@@H]([C@@H](COP(=O)(O)O)O)O,214.024239322,5,4,-1.5935000000000004,124.29000000000002,0.8,0,8,6,-47.033527,-0.2854109,3.2581525,1.9221845,-1.0024183669766802,-1.6413995186198342,0,CNP0437682.1,0
DCB_cov,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)F,510.1133316359998,14,6,-2.516899999999998,244.57999999999996,0.6666666666666666,3,17,8,-52.89448,33.688496,5.8574753,0.104032084,-1.596295201742126,-1.0544685003024947,0,0,0
COM_cov,C(CS(=O)(=O)O)SSCCS(=O)(=O)O,281.93602204,6,2,0.14340000000000014,108.74,1.0,0,10,7,-18.691374,1.2620509,5.0056105,4.704558,-1.6190079385963567,-1.6207418590374298,0,CNP0291620.0,0
C8V_cov,C1C[C@H](CNC1)C(=O)NNC(=O)[C@@H]2CC[C@@H]3CN2C(=O)N3OS(=O)(=O)O,391.11616901199994,7,4,-1.8635999999999964,157.37999999999997,0.7692307692307693,3,13,4,-41.712482,41.648697,4.67913,9.954396,-0.09944217230879247,0.6936731646410172,0,CNP0542198.1,0
BLE_cov,B([C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)CCC(=O)OC)(O)O,484.27044454399993,8,5,-1.5170999999999937,174.36999999999998,0.7619047619047619,1,13,12,-12.662118,-34.55373,2.8699672,9.300445,1.645476516592973,-1.1260392420893381,0,0,0
BBL_1_cov,C1[C@@H](C(=O)O1)NC(=O)OCC2=CC=CC=C2,221.068807832,4,1,0.8381999999999998,64.63,0.2727272727272727,2,5,3,4.7204323,-39.904827,2.7561066,5.8198867,0.3738305335794899,-0.09684090564990953,0,0,0
B2F_cov,B([C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)CCC(=O)OC)(O)O,518.2547944799999,8,5,-1.320499999999995,174.36999999999998,0.5416666666666666,2,13,12,-11.891657,-34.467503,3.0786889,9.126591,1.7889320406444549,-0.5124052854031552,0,0,0
B2A_1_cov,B([C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)CCC(=O)OC)(O)O,442.22349435199993,8,5,-2.5432999999999932,174.36999999999998,0.7222222222222222,1,13,10,-12.860747,-34.162468,2.8519483,9.303956,1.2460237992580934,-0.9255747357335881,0,0,0
AXL_cov,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,365.104541708,6,4,0.023699999999999555,132.95999999999998,0.4375,3,9,4,-55.53441,-25.24933,7.686013,0.39440128,0.07128843377836123,-0.6132351778712707,DB01060,CNP0190872.2,0
AVU_1_cov,C1=CC(=C[N+](=C1)[C@H]2[C@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)F)C(=O)N,666.11206182409,16,7,-2.038699999999998,298.0299999999999,0.47619047619047616,5,23,11,-70.316925,40.906788,2.5349302,-0.52807015,-1.4588862566677332,-0.5141931172818569,0,0,0
ATJ_cov,CCO[P@@](=O)(C#N)N(C)C,162.055814222,3,0,1.25868,53.330000000000005,0.8,0,5,3,-32.77487,9.398917,4.7394023,2.8796983,-1.2573163064560906,-1.212808196340485,0,0,Frag016
ASA_2_cov,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)C,500.2482287319999,7,6,-0.8139999999999947,208.06999999999996,0.6818181818181818,0,13,16,-15.770968,-48.545677,1.9720548,7.90775,1.4645343794436858,-2.331186520323371,0,0,0
AKG_cov,C(CC(=O)O)C(=O)C(=O)O,146.021523292,3,2,-0.49509999999999993,91.67,0.4,0,5,4,-21.45023,-2.0813138,4.0668583,3.9957993,-1.4406980966437808,-1.9183779317727037,0,CNP0115442.0,0
AI8_cov,CCO/N=C(\C1=NSC(=N1)N)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)O,605.0512261920901,13,3,1.2973000000000001,176.86999999999998,0.2727272727272727,5,17,9,-48.487793,-27.95555,8.169681,0.88576055,0.10786217444712137,0.37262022643942083,0,0,0
A1AFR_cov,C=CC(=O)N1CC[C@@H](C1)[N]3C2=NC=NC(=C2C(=N3)C#CC4=CC(=CC(=C4)OC)OC)N,418.17533856399996,8,1,1.7849,108.39,0.2727272727272727,4,9,4,34.047997,69.009514,10.636539,8.41038,-1.046277975751708,2.8946647396102683,DB15149,0,0
9CP_cov,CC1=C[C@H]2CN([C@@H]1C(=O)N)C(=O)N2OS(=O)(=O)O,277.03685607200003,5,2,-1.3591999999999977,130.23999999999998,0.5,2,10,3,-38.205036,41.18663,4.849859,9.56856,-0.7843107970468015,0.11009630107811043,DB16704,0,0
79P_cov,C[C@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)[C@]4(CO4)C)NC(=O)CN5CCOCC5,589.2900339679999,7,4,1.1176000000000015,145.16,0.4375,5,11,13,-20.396627,-62.263077,0.59355164,8.4487915,2.0641066660433105,-0.4131429021337735,0,0,0
6R3_cov,C(C(C(C(C=O)O)O)O)OP(=O)(O)O,230.019153942,6,5,-2.6227,144.52,0.8,0,9,6,-47.155254,-1.0979018,3.3302286,1.8027327,-0.8020146341200669,-1.6822900478289884,0,0,0
6NV_cov,CC1=C2C=CCC=C2C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC3=CC=C(C=C3)OC)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)[C@]5(CO5)C,609.2838859679999,6,3,3.4555000000000016,126.13,0.3333333333333333,5,9,13,-24.199556,-62.153324,0.56378126,8.7273,1.7964976343373222,-0.731327844423228,0,0,0
3PY_cov,C(C(=O)C(=O)O)O,104.01095860800001,3,2,-1.3676,74.60000000000001,0.3333333333333333,0,4,2,-19.329494,-0.33986256,4.6243796,3.6470385,-1.4751118483921404,-1.7896744070081645,0,CNP0343498.0,0
3NK_cov,CC(=O)CC(=O)C1=CC2=C(C=C1)C=C(C=C2)OC,242.094294308,3,0,3.010200000000001,43.370000000000005,0.2,2,3,4,2.9959958,8.061469,6.8163505,4.4246273,-1.2098193400221984,-0.34610410240097483,0,0,0
39V_cov,CC1=C(CC2=CC=CC=C12)C(=O)N[C@H](C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CC=CC=C5)C(=O)[C@]6(CO6)C,618.2842203160001,5,4,3.8152000000000017,132.69,0.2972972972972973,6,9,12,-21.203564,-60.910084,0.689204,8.500581,1.9543662606240109,-0.39685187289233187,0,0,0
2FP_cov,C([C@H]([C@@H]([C@H](C(=O)COP(=O)(O)O)O)O)O)OP(=O)(O)O,339.99604914799994,8,7,-3.1432,211.27999999999997,0.8333333333333334,0,14,9,-49.091427,-0.8982156,2.8867347,1.6316831,-0.9714964807815303,-1.988245056931234,0,0,0
2DG_cov,C1[C@H]([C@H]([C@H](O[C@@H]1O)CO)O)O,164.068473484,5,4,-2.1921999999999997,90.15,1.0,1,5,1,-60.057056,31.216198,4.6744733,0.27671352,-1.2367439257428607,-1.390475863174686,0,CNP0144548.4,0
1N0_cov,C1=CC(=O)N(C1=O)CCCCCCN2C(=O)C=CC2=O,276.111006992,4,0,0.3967999999999998,74.76,0.42857142857142855,2,6,7,7.414743,21.922026,6.708656,4.7209034,-1.5137342356341272,-0.7664706078490366,0,0,0
1JZ_cov,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N,398.1590198040001,6,2,0.9845999999999997,137.31,0.2,2,9,7,-16.436773,28.952065,6.072117,3.628705,-0.8076653344791054,-0.7590288837863802,0,CNP0334704.0,0
0QE_7_cov,C1=CC=C(C=C1)C[C@@H](C(=O)CCl)NC(=O)CNC(=O)CNC(=O)OCC2=CC=CC=C2,445.14044854799994,5,3,1.5644000000000002,113.60000000000001,0.2727272727272727,2,9,11,3.4593892,-44.780853,2.4289849,6.473641,0.8162431493593845,-1.4193761706998256,0,0,0
0QE_26_cov,CCCCCCCCCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCl,743.493691892,8,9,0.7664000000000049,288.29,0.7941176470588235,0,17,30,-20.748672,-41.520042,2.7540772,7.6981106,1.0994975383646481,-2.804529713351893,0,0,0
0QE_15_cov,C[C@@H](C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl)NC(=O)CCC(=O)O,536.2037770759999,6,4,0.38700000000000356,161.98,0.52,2,12,13,-9.990418,-33.77236,2.887603,8.795579,1.956778500794249,-0.7292988258488832,0,0,0
0QE_13_cov,C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)CCl)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)C,540.198691696,7,6,-0.14769999999999595,190.99999999999997,0.5,1,13,14,-12.366025,-48.236618,2.1136837,7.432764,1.1736347647609806,-2.040934623630369,0,0,0
YLM_cov,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2=CC=C(C=C2)F,421.20129921599994,5,3,1.6764999999999992,113.60000000000001,0.5238095238095238,2,9,10,5.8660703,-88.02905,-2.0589724,7.4385066,4.847983003323536,0.5334631733418181,0,0,0
